,mix_id,bandwidth,malicious,unselected,layer0,layer1,layer2
920,920,0.6961452035062832,False,0.241,0.259,0.247,0.253
921,921,1.514934139221114,False,0.25,0.257,0.26,0.233
922,922,1.0506918557236922,False,0.252,0.251,0.261,0.236
923,923,0.9929194805554594,False,0.237,0.272,0.244,0.247
924,924,1.37009934803447,False,0.267,0.255,0.242,0.236
925,925,0.1410898384378743,False,0.275,0.241,0.227,0.257
926,926,12.479293063386809,False,0.238,0.25,0.248,0.264
927,927,6.946505372866585,False,0.252,0.238,0.26,0.25
928,928,0.6120910973475316,False,0.228,0.251,0.246,0.275
929,929,1.8217407456073285,False,0.262,0.272,0.24,0.226
930,930,4.558930404804506,False,0.235,0.263,0.253,0.249
931,931,44.18862259024354,False,0.248,0.254,0.221,0.277
932,932,3.937999759487452,False,0.245,0.25,0.266,0.239
933,933,4.183141476583802,False,0.271,0.236,0.245,0.248
934,934,2.100412393477224,False,0.247,0.27,0.237,0.246
935,935,5.319156597581045,False,0.261,0.25,0.244,0.245
936,936,18.856815530485218,False,0.234,0.264,0.262,0.24
937,937,11.1942853168995,False,0.242,0.263,0.239,0.256
938,938,0.152502345428132,False,0.267,0.232,0.239,0.262
939,939,21.898189740616708,False,0.26,0.24,0.237,0.263
940,940,7.922187142775187,False,0.213,0.267,0.268,0.252
941,941,6.177553433619822,False,0.249,0.273,0.263,0.215
942,942,2.967066141885085,False,0.231,0.25,0.271,0.248
943,943,17.331253200993807,False,0.231,0.257,0.243,0.269
944,944,16.80970609786626,False,0.255,0.235,0.275,0.235
945,945,15.272238250108073,False,0.24,0.282,0.23,0.248
946,946,0.2121089138739512,False,0.249,0.249,0.263,0.239
947,947,0.1396308208105365,False,0.257,0.241,0.247,0.255
948,948,3.689396579152585,False,0.241,0.28,0.252,0.227
949,949,10.9648803243173,False,0.266,0.255,0.239,0.24
950,950,61.55939280783328,False,0.269,0.232,0.231,0.268
951,951,5.058984863677512,False,0.269,0.238,0.259,0.234
952,952,16.96208127374067,False,0.242,0.263,0.236,0.259
953,953,14.43363023726692,False,0.259,0.262,0.247,0.232
954,954,0.8831474050475595,False,0.261,0.257,0.251,0.231
955,955,6.541699257250958,False,0.256,0.262,0.236,0.246
956,956,0.226018880522948,False,0.255,0.226,0.241,0.278
957,957,5.664253609896357,False,0.236,0.241,0.24,0.283
958,958,18.66859710646896,False,0.239,0.252,0.252,0.257
959,959,42.36792989247749,False,0.249,0.245,0.241,0.265
960,960,8.177939752991872,False,0.258,0.272,0.252,0.218
961,961,7.309634554191463,False,0.265,0.235,0.252,0.248
962,962,9.449619922638394,False,0.231,0.266,0.266,0.237
963,963,1.6926802536576724,False,0.247,0.251,0.252,0.25
964,964,2.8377463949072457,False,0.257,0.267,0.231,0.245
965,965,0.4205449090539662,False,0.252,0.23,0.254,0.264
966,966,14.959588827722206,False,0.242,0.245,0.252,0.261
967,967,11.993082427238008,False,0.266,0.281,0.231,0.222
968,968,11.078134174025566,False,0.253,0.236,0.259,0.252
969,969,0.6114251614497457,False,0.261,0.241,0.248,0.25
970,970,1.6666733804169451,False,0.242,0.283,0.239,0.236
971,971,24.0731795046392,False,0.279,0.225,0.245,0.251
972,972,0.0836138031900923,False,0.258,0.271,0.24,0.231
973,973,13.775675481288909,False,0.243,0.254,0.255,0.248
974,974,0.3485658376815542,False,0.254,0.253,0.249,0.244
975,975,0.2874790526666381,False,0.24,0.286,0.251,0.223
976,976,0.7335665173703824,False,0.245,0.268,0.25,0.237
977,977,2.267386480692178,False,0.241,0.24,0.25,0.269
978,978,0.179309508377908,False,0.244,0.262,0.255,0.239
979,979,3.6705353541470704,False,0.24,0.262,0.245,0.253
980,980,6.725387985898759,False,0.271,0.233,0.264,0.232
981,981,0.237074745953652,False,0.26,0.273,0.243,0.224
982,982,13.58003932430631,False,0.235,0.262,0.26,0.243
983,983,3.771394808407501,False,0.226,0.266,0.272,0.236
984,984,0.000108263847875,False,0.262,0.258,0.241,0.239
985,985,9.488368974722633,False,0.225,0.3,0.237,0.238
986,986,90.10296939356996,False,0.232,0.251,0.254,0.263
987,987,15.310705382123473,False,0.245,0.264,0.235,0.256
988,988,8.339084212634338,False,0.245,0.253,0.227,0.275
989,989,14.46339604362582,False,0.249,0.25,0.246,0.255
990,990,4.70447923189985,False,0.304,0.25,0.214,0.232
991,991,0.3436310955980724,False,0.238,0.235,0.259,0.268
992,992,0.0718861281110693,False,0.27,0.237,0.266,0.227
993,993,11.269070562364025,False,0.26,0.247,0.257,0.236
994,994,11.07955105356093,False,0.245,0.252,0.253,0.25
995,995,0.4508374604671479,False,0.263,0.25,0.253,0.234
996,996,1.835597806490272,False,0.248,0.248,0.253,0.251
997,997,13.11747992412537,False,0.236,0.26,0.26,0.244
998,998,11.201690653608289,False,0.241,0.265,0.246,0.248
999,999,18.139795501042293,False,0.239,0.245,0.267,0.249
1000,1000,11.753819145727457,True,0.248,0.263,0.234,0.255
1001,1001,11.753819145727457,True,0.27,0.252,0.27,0.208
1002,1002,11.753819145727457,True,0.256,0.254,0.226,0.264
1003,1003,11.753819145727457,True,0.253,0.242,0.251,0.254
1004,1004,11.753819145727457,True,0.229,0.262,0.253,0.256
1005,1005,11.753819145727457,True,0.258,0.235,0.242,0.265
1006,1006,11.753819145727457,True,0.261,0.247,0.243,0.249
1007,1007,11.753819145727457,True,0.255,0.259,0.237,0.249
1008,1008,11.753819145727457,True,0.243,0.276,0.244,0.237
1009,1009,11.753819145727457,True,0.247,0.24,0.245,0.268
1010,1010,11.753819145727457,True,0.249,0.256,0.263,0.232
1011,1011,11.753819145727457,True,0.246,0.247,0.234,0.273
1012,1012,11.753819145727457,True,0.238,0.266,0.239,0.257
1013,1013,11.753819145727457,True,0.264,0.241,0.267,0.228
1014,1014,11.753819145727457,True,0.271,0.254,0.241,0.234
1015,1015,11.753819145727457,True,0.254,0.232,0.255,0.259
1016,1016,11.753819145727457,True,0.247,0.247,0.26,0.246
1017,1017,11.753819145727457,True,0.256,0.252,0.247,0.245
1018,1018,11.753819145727457,True,0.231,0.265,0.272,0.232
1019,1019,11.753819145727457,True,0.251,0.224,0.261,0.264
1020,1020,11.753819145727457,True,0.263,0.245,0.24,0.252
1021,1021,11.753819145727457,True,0.229,0.256,0.261,0.254
1022,1022,11.753819145727457,True,0.237,0.24,0.262,0.261
1023,1023,11.753819145727457,True,0.268,0.23,0.256,0.246
1024,1024,11.753819145727457,True,0.226,0.248,0.264,0.262
1025,1025,11.753819145727457,True,0.261,0.256,0.26,0.223
1026,1026,11.753819145727457,True,0.246,0.274,0.216,0.264
1027,1027,11.753819145727457,True,0.257,0.239,0.249,0.255
1028,1028,11.753819145727457,True,0.243,0.261,0.252,0.244
1029,1029,11.753819145727457,True,0.267,0.251,0.242,0.24
1030,1030,11.753819145727457,True,0.258,0.254,0.248,0.24
1031,1031,11.753819145727457,True,0.246,0.243,0.22,0.291
1032,1032,11.753819145727457,True,0.236,0.254,0.268,0.242
1033,1033,11.753819145727457,True,0.216,0.266,0.244,0.274
1034,1034,11.753819145727457,True,0.244,0.242,0.272,0.242
1035,1035,11.753819145727457,True,0.254,0.244,0.26,0.242
1036,1036,11.753819145727457,True,0.255,0.245,0.263,0.237
1037,1037,11.753819145727457,True,0.231,0.269,0.237,0.263
1038,1038,11.753819145727457,True,0.249,0.258,0.243,0.25
1039,1039,11.753819145727457,True,0.241,0.261,0.238,0.26
1040,1040,11.753819145727457,True,0.268,0.234,0.255,0.243
1041,1041,11.753819145727457,True,0.273,0.259,0.243,0.225
1042,1042,11.753819145727457,True,0.253,0.253,0.257,0.237
1043,1043,11.753819145727457,True,0.228,0.266,0.254,0.252
1044,1044,11.753819145727457,True,0.255,0.237,0.243,0.265
1045,1045,11.753819145727457,True,0.262,0.24,0.245,0.253
1046,1046,11.753819145727457,True,0.245,0.261,0.242,0.252
1047,1047,11.753819145727457,True,0.248,0.257,0.242,0.253
1048,1048,11.753819145727457,True,0.264,0.248,0.253,0.235
1049,1049,11.753819145727457,True,0.24,0.26,0.255,0.245
1050,1050,11.753819145727457,True,0.247,0.238,0.249,0.266
1051,1051,11.753819145727457,True,0.265,0.24,0.258,0.237
1052,1052,11.753819145727457,True,0.268,0.239,0.253,0.24
1053,1053,11.753819145727457,True,0.277,0.252,0.217,0.254
1054,1054,11.753819145727457,True,0.229,0.26,0.272,0.239
1055,1055,11.753819145727457,True,0.227,0.257,0.282,0.234
1056,1056,11.753819145727457,True,0.247,0.264,0.241,0.248
1057,1057,11.753819145727457,True,0.252,0.243,0.252,0.253
1058,1058,11.753819145727457,True,0.248,0.258,0.259,0.235
1059,1059,11.753819145727457,True,0.242,0.241,0.254,0.263
1060,1060,11.753819145727457,True,0.235,0.257,0.248,0.26
1061,1061,11.753819145727457,True,0.257,0.24,0.253,0.25
1062,1062,11.753819145727457,True,0.224,0.24,0.249,0.287
1063,1063,11.753819145727457,True,0.24,0.268,0.266,0.226
1064,1064,11.753819145727457,True,0.236,0.249,0.258,0.257
1065,1065,11.753819145727457,True,0.244,0.246,0.246,0.264
1066,1066,11.753819145727457,True,0.245,0.233,0.263,0.259
1067,1067,11.753819145727457,True,0.252,0.245,0.264,0.239
1068,1068,11.753819145727457,True,0.261,0.254,0.246,0.239
1069,1069,11.753819145727457,True,0.259,0.238,0.257,0.246
1070,1070,11.753819145727457,True,0.254,0.246,0.241,0.259
1071,1071,11.753819145727457,True,0.256,0.26,0.254,0.23
1072,1072,11.753819145727457,True,0.235,0.256,0.259,0.25
1073,1073,11.753819145727457,True,0.258,0.236,0.244,0.262
1074,1074,11.753819145727457,True,0.254,0.265,0.257,0.224
1075,1075,11.753819145727457,True,0.254,0.272,0.251,0.223
1076,1076,11.753819145727457,True,0.236,0.257,0.267,0.24
1077,1077,11.753819145727457,True,0.231,0.281,0.251,0.237
1078,1078,11.753819145727457,True,0.239,0.218,0.27,0.273
1079,1079,11.753819145727457,True,0.227,0.257,0.27,0.246
1080,1080,11.753819145727457,True,0.258,0.26,0.218,0.264
1081,1081,11.753819145727457,True,0.24,0.274,0.253,0.233
1082,1082,11.753819145727457,True,0.223,0.241,0.268,0.268
1083,1083,11.753819145727457,True,0.282,0.228,0.238,0.252
1084,1084,11.753819145727457,True,0.239,0.268,0.249,0.244
1085,1085,11.753819145727457,True,0.237,0.268,0.25,0.245
1086,1086,11.753819145727457,True,0.274,0.261,0.217,0.248
1087,1087,11.753819145727457,True,0.261,0.219,0.241,0.279
1088,1088,11.753819145727457,True,0.212,0.238,0.304,0.246
1089,1089,11.753819145727457,True,0.26,0.232,0.258,0.25
1090,1090,11.753819145727457,True,0.231,0.273,0.251,0.245
1091,1091,11.753819145727457,True,0.243,0.263,0.243,0.251
1092,1092,11.753819145727457,True,0.229,0.256,0.259,0.256
1093,1093,11.753819145727457,True,0.231,0.246,0.267,0.256
1094,1094,11.753819145727457,True,0.236,0.228,0.272,0.264
1095,1095,11.753819145727457,True,0.236,0.258,0.253,0.253
1096,1096,11.753819145727457,True,0.245,0.264,0.257,0.234
1097,1097,11.753819145727457,True,0.243,0.246,0.258,0.253
1098,1098,11.753819145727457,True,0.236,0.261,0.248,0.255
1099,1099,11.753819145727457,True,0.254,0.243,0.267,0.236
1100,1100,11.753819145727457,True,0.253,0.23,0.273,0.244
1101,1101,11.753819145727457,True,0.26,0.226,0.262,0.252
1102,1102,11.753819145727457,True,0.236,0.26,0.263,0.241
1103,1103,11.753819145727457,True,0.231,0.255,0.252,0.262
1104,1104,11.753819145727457,True,0.242,0.253,0.227,0.278
1105,1105,11.753819145727457,True,0.252,0.24,0.254,0.254
1106,1106,11.753819145727457,True,0.243,0.262,0.249,0.246
1107,1107,11.753819145727457,True,0.252,0.225,0.261,0.262
1108,1108,11.753819145727457,True,0.252,0.261,0.248,0.239
1109,1109,11.753819145727457,True,0.272,0.249,0.247,0.232
1110,1110,11.753819145727457,True,0.217,0.252,0.238,0.293
1111,1111,11.753819145727457,True,0.25,0.26,0.266,0.224
1112,1112,11.753819145727457,True,0.241,0.26,0.254,0.245
1113,1113,11.753819145727457,True,0.24,0.251,0.239,0.27
1114,1114,11.753819145727457,True,0.269,0.245,0.235,0.251
1115,1115,11.753819145727457,True,0.222,0.263,0.272,0.243
1116,1116,11.753819145727457,True,0.236,0.238,0.28,0.246
1117,1117,11.753819145727457,True,0.26,0.238,0.265,0.237
1118,1118,11.753819145727457,True,0.245,0.271,0.25,0.234
1119,1119,11.753819145727457,True,0.26,0.257,0.256,0.227
1120,1120,11.753819145727457,True,0.241,0.24,0.26,0.259
1121,1121,11.753819145727457,True,0.258,0.236,0.262,0.244
1122,1122,11.753819145727457,True,0.257,0.248,0.251,0.244
1123,1123,11.753819145727457,True,0.249,0.244,0.23,0.277
1124,1124,11.753819145727457,True,0.252,0.247,0.264,0.237
1125,1125,11.753819145727457,True,0.248,0.258,0.249,0.245
1126,1126,11.753819145727457,True,0.253,0.278,0.235,0.234
1127,1127,11.753819145727457,True,0.248,0.257,0.247,0.248
1128,1128,11.753819145727457,True,0.257,0.257,0.263,0.223
1129,1129,11.753819145727457,True,0.254,0.262,0.224,0.26
1130,1130,11.753819145727457,True,0.261,0.289,0.228,0.222
1131,1131,11.753819145727457,True,0.24,0.253,0.23,0.277
1132,1132,11.753819145727457,True,0.245,0.237,0.254,0.264
1133,1133,11.753819145727457,True,0.245,0.26,0.224,0.271
1134,1134,11.753819145727457,True,0.261,0.242,0.26,0.237
1135,1135,11.753819145727457,True,0.233,0.239,0.268,0.26
1136,1136,11.753819145727457,True,0.249,0.249,0.253,0.249
1137,1137,11.753819145727457,True,0.257,0.246,0.23,0.267
1138,1138,11.753819145727457,True,0.245,0.28,0.254,0.221
1139,1139,11.753819145727457,True,0.232,0.267,0.261,0.24
1140,1140,11.753819145727457,True,0.274,0.252,0.233,0.241
1141,1141,11.753819145727457,True,0.236,0.268,0.265,0.231
1142,1142,11.753819145727457,True,0.224,0.23,0.248,0.298
1143,1143,11.753819145727457,True,0.271,0.257,0.244,0.228
1144,1144,11.753819145727457,True,0.231,0.276,0.249,0.244
1145,1145,11.753819145727457,True,0.271,0.242,0.249,0.238
1146,1146,11.753819145727457,True,0.226,0.26,0.251,0.263
1147,1147,11.753819145727457,True,0.261,0.244,0.249,0.246
1148,1148,11.753819145727457,True,0.245,0.259,0.255,0.241
1149,1149,11.753819145727457,True,0.241,0.247,0.274,0.238
1150,1150,11.753819145727457,True,0.248,0.248,0.247,0.257
1151,1151,11.753819145727457,True,0.219,0.28,0.252,0.249
1152,1152,11.753819145727457,True,0.253,0.275,0.251,0.221
1153,1153,11.753819145727457,True,0.234,0.24,0.277,0.249
1154,1154,11.753819145727457,True,0.263,0.24,0.262,0.235
1155,1155,11.753819145727457,True,0.246,0.257,0.26,0.237
1156,1156,11.753819145727457,True,0.235,0.239,0.25,0.276
1157,1157,11.753819145727457,True,0.245,0.249,0.254,0.252
1158,1158,11.753819145727457,True,0.237,0.28,0.253,0.23
1159,1159,11.753819145727457,True,0.248,0.254,0.244,0.254
1160,1160,11.753819145727457,True,0.256,0.251,0.245,0.248
1161,1161,11.753819145727457,True,0.236,0.268,0.256,0.24
1162,1162,11.753819145727457,True,0.26,0.246,0.265,0.229
1163,1163,11.753819145727457,True,0.249,0.252,0.241,0.258
1164,1164,11.753819145727457,True,0.258,0.226,0.274,0.242
1165,1165,11.753819145727457,True,0.27,0.247,0.246,0.237
1166,1166,11.753819145727457,True,0.241,0.265,0.236,0.258
1167,1167,11.753819145727457,True,0.241,0.273,0.247,0.239
1168,1168,11.753819145727457,True,0.252,0.249,0.249,0.25
1169,1169,11.753819145727457,True,0.271,0.224,0.243,0.262
1170,1170,11.753819145727457,True,0.26,0.241,0.258,0.241
1171,1171,11.753819145727457,True,0.253,0.242,0.279,0.226
1172,1172,11.753819145727457,True,0.235,0.238,0.259,0.268
1173,1173,11.753819145727457,True,0.271,0.241,0.25,0.238
1174,1174,11.753819145727457,True,0.239,0.248,0.251,0.262
1175,1175,11.753819145727457,True,0.238,0.256,0.267,0.239
1176,1176,11.753819145727457,True,0.255,0.24,0.269,0.236
1177,1177,11.753819145727457,True,0.258,0.228,0.252,0.262
1178,1178,11.753819145727457,True,0.238,0.261,0.258,0.243
1179,1179,11.753819145727457,True,0.257,0.273,0.235,0.235
1180,1180,11.753819145727457,True,0.245,0.232,0.247,0.276
1181,1181,11.753819145727457,True,0.248,0.256,0.256,0.24
1182,1182,11.753819145727457,True,0.246,0.253,0.259,0.242
1183,1183,11.753819145727457,True,0.263,0.237,0.27,0.23
1184,1184,11.753819145727457,True,0.228,0.22,0.269,0.283
1185,1185,11.753819145727457,True,0.231,0.276,0.245,0.248
1186,1186,11.753819145727457,True,0.272,0.238,0.251,0.239
1187,1187,11.753819145727457,True,0.258,0.272,0.245,0.225
1188,1188,11.753819145727457,True,0.262,0.245,0.238,0.255
1189,1189,11.753819145727457,True,0.243,0.261,0.251,0.245
1190,1190,11.753819145727457,True,0.236,0.266,0.257,0.241
1191,1191,11.753819145727457,True,0.233,0.279,0.244,0.244
1192,1192,11.753819145727457,True,0.228,0.246,0.282,0.244
1193,1193,11.753819145727457,True,0.232,0.265,0.235,0.268
